cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
05,Coahuila de Zaragoza,011,General Cepeda,1002000075,Población de 25 a 29 años. Mujeres,2020,433,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000076,Población de 30 a 34 años,2020,719,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000077,Población de 30 a 34 años. Hombres,2020,359,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000078,Población de 30 a 34 años. Mujeres,2020,360,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000079,Población de 35 a 39 años,2020,719,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000080,Población de 35 a 39 años. Hombres,2020,362,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000081,Población de 35 a 39 años. Mujeres,2020,357,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000082,Población de 40 a 44 años,2020,735,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000083,Población de 40 a 44 años. Hombres,2020,365,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000084,Población de 40 a 44 años. Mujeres,2020,370,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000085,Población de 45 a 49 años,2020,693,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000086,Población de 45 a 49 años. Hombres,2020,360,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000087,Población de 45 a 49 años. Mujeres,2020,333,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000088,Población de 5 a 9 años,2020,1177,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000089,Población de 5 a 9 años. Hombres,2020,598,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000090,Población de 5 a 9 años. Mujeres,2020,579,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000091,Población de 50 a 54 años,2020,685,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000092,Población de 50 a 54 años. Hombres,2020,368,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000093,Población de 50 a 54 años. Mujeres,2020,317,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000094,Población de 55 a 59 años,2020,530,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000095,Población de 55 a 59 años. Hombres,2020,276,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000096,Población de 55 a 59 años. Mujeres,2020,254,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000097,Población de 60 a 64 años,2020,458,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000098,Población de 60 a 64 años. Hombres,2020,254,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000099,Población de 60 a 64 años. Mujeres,2020,204,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000100,Población de 65 a 69 años,2020,390,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000101,Población de 65 a 69 años. Hombres,2020,204,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000102,Población de 65 a 69 años. Mujeres,2020,186,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000103,Población de 70 a 74 años,2020,353,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000104,Población de 70 a 74 años. Hombres,2020,193,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000105,Población de 70 a 74 años. Mujeres,2020,160,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000106,Población de 75 a 79 años,2020,259,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000107,Población de 75 a 79 años. Hombres,2020,145,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000108,Población de 75 a 79 años. Mujeres,2020,114,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000109,Población de 80 a 84 años,2020,171,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000110,Población de 80 a 84 años. Hombres,2020,102,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000111,Población de 80 a 84 años. Mujeres,2020,69,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000112,Población de 85 a 89 años,2020,98,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000113,Población de 85 a 89 años. Hombres,2020,55,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000114,Población de 85 a 89 años. Mujeres,2020,43,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000115,Población de 90 a 94 años,2020,34,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000116,Población de 90 a 94 años. Hombres,2020,14,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000117,Población de 90 a 94 años. Mujeres,2020,20,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000118,Población de 95 a 99 años,2020,17,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000119,Población de 95 a 99 años. Hombres,2020,9,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000120,Población de 95 a 99 años. Mujeres,2020,8,Número de personas
05,Coahuila de Zaragoza,011,General Cepeda,1002000127,Relación de dependencia,2015,65.722643,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,1002000127,Relación de dependencia,2020,64.7148605522409,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,1003000001,Total de viviendas particulares habitadas,1995,2571,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000001,Total de viviendas particulares habitadas,2000,2668,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000001,Total de viviendas particulares habitadas,2005,2830,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000001,Total de viviendas particulares habitadas,2010,3102,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000001,Total de viviendas particulares habitadas,2015,3439,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000001,Total de viviendas particulares habitadas,2020,3402,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000011,Viviendas particulares habitadas,1995,2568,Número de Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000011,Viviendas particulares habitadas,2000,2642,Número de Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000011,Viviendas particulares habitadas,2005,2822,Número de Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000011,Viviendas particulares habitadas,2010,3096,Número de Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000011,Viviendas particulares habitadas,2020,3276,Número de Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000015,Promedio de ocupantes en viviendas particulares habitadas,1995,4.6,Promedio
05,Coahuila de Zaragoza,011,General Cepeda,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2000,4.2,Promedio
05,Coahuila de Zaragoza,011,General Cepeda,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2005,4,Promedio
05,Coahuila de Zaragoza,011,General Cepeda,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2010,3.77,Promedio
05,Coahuila de Zaragoza,011,General Cepeda,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2015,3.6263449,Promedio
05,Coahuila de Zaragoza,011,General Cepeda,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2020,3.48939929328622,Promedio
05,Coahuila de Zaragoza,011,General Cepeda,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,1995,2350,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2000,2491,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2005,2691,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2010,3012,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2020,3356,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,1995,2089,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2000,2346,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2005,2523,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2010,2886,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2020,3319,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000019,Viviendas particulares habitadas que disponen de drenaje,1995,707,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000019,Viviendas particulares habitadas que disponen de drenaje,2000,1145,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000019,Viviendas particulares habitadas que disponen de drenaje,2005,2192,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000019,Viviendas particulares habitadas que disponen de drenaje,2010,2569,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000019,Viviendas particulares habitadas que disponen de drenaje,2020,3271,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,1995,ND,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2000,2134,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2005,2461,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2010,2742,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2020,3281,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000023,Viviendas particulares habitadas que disponen de lavadora,1995,ND,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000023,Viviendas particulares habitadas que disponen de lavadora,2000,1103,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000023,Viviendas particulares habitadas que disponen de lavadora,2005,1727,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000023,Viviendas particulares habitadas que disponen de lavadora,2010,1983,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000023,Viviendas particulares habitadas que disponen de lavadora,2020,2753,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000024,Viviendas particulares habitadas que disponen de computadora,1995,ND,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000024,Viviendas particulares habitadas que disponen de computadora,2000,27,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000024,Viviendas particulares habitadas que disponen de computadora,2005,114,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000024,Viviendas particulares habitadas que disponen de computadora,2010,198,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1003000024,Viviendas particulares habitadas que disponen de computadora,2020,392,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,1004000001,Población derechohabiente a servicios de salud,2000,5596,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1004000001,Población derechohabiente a servicios de salud,2005,6184,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1004000001,Población derechohabiente a servicios de salud,2010,8406,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1004000001,Población derechohabiente a servicios de salud,2020,9500,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1005000012,Población de 5 años y más que asiste a la escuela,1995,ND,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1005000012,Población de 5 años y más que asiste a la escuela,2000,2775,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1005000012,Población de 5 años y más que asiste a la escuela,2005,2723,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1005000012,Población de 5 años y más que asiste a la escuela,2010,2814,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1005000012,Población de 5 años y más que asiste a la escuela,2020,2792,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1005000038,Grado promedio de escolaridad de la población de 15 y más años,1995,ND,Años de escolaridad
05,Coahuila de Zaragoza,011,General Cepeda,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2000,5.6,Años de escolaridad
05,Coahuila de Zaragoza,011,General Cepeda,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2005,6.1,Años de escolaridad
05,Coahuila de Zaragoza,011,General Cepeda,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2010,6.84,Años de escolaridad
05,Coahuila de Zaragoza,011,General Cepeda,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2015,7.6106375,Años de escolaridad
05,Coahuila de Zaragoza,011,General Cepeda,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2020,8.40826660386246,Años de escolaridad
05,Coahuila de Zaragoza,011,General Cepeda,1005000039,Población de 5 años y más hablante de lengua indígena,1995,1,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1005000039,Población de 5 años y más hablante de lengua indígena,2000,7,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1005000039,Población de 5 años y más hablante de lengua indígena,2005,6,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1005000039,Población de 5 años y más hablante de lengua indígena,2010,8,Personas
05,Coahuila de Zaragoza,011,General Cepeda,1005000039,Población de 5 años y más hablante de lengua indígena,2020,2,Personas
05,Coahuila de Zaragoza,011,General Cepeda,3104003001,Porcentaje de población inmigrante (migración reciente),2020,1.04021547320516,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,3105001001,Densidad de población,2015,4.722278,Habitantes por kilómetro cuadrado
05,Coahuila de Zaragoza,011,General Cepeda,3105001001,Densidad de población,2020,4.50534798110106,Habitantes por kilómetro cuadrado
05,Coahuila de Zaragoza,011,General Cepeda,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,2020,53.4795763993949,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,3114004001,Porcentaje de viviendas con piso de tierra,2015,1.2212853,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,3114004001,Porcentaje de viviendas con piso de tierra,2020,0.971731448763251,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,3114006001,Porcentaje de viviendas con electricidad,2015,98.313463,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,3114006001,Porcentaje de viviendas con electricidad,2020,98.8221436984688,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,2020,96.319199057715,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,2020,96.6136631330978,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200108938,Porcentaje de viviendas con techos de materiales resistentes,2020,27.6270207852194,Porcentaje de viviendas
05,Coahuila de Zaragoza,011,General Cepeda,6200205238,Población de 8 a 14 años que sabe leer y escribir,2020,1470,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205244,Viviendas que son cuarto de azotea,2020,0,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,6200205245,Viviendas móviles,2020,0,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2020,1,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,6200205247,Viviendas que son refugio,2020,0,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,6200205248,Viviendas colectivas,2020,5,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,6200205249,Viviendas que son casa independiente o local no construido para habitación,2020,3006,Viviendas
05,Coahuila de Zaragoza,011,General Cepeda,6200205252,Población de 5 años y más inmigrante,2020,369,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205253,Población total sin limitación en la actividad,2020,10042,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205254,Población total que no especificó limitación en la actividad,2020,33,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205255,Porcentaje de la población migrante internacional destino otro país,2020,0,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200205256,Población de 5 años y más con religión no especificada,2020,36,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205257,Población de 5 años y más católica,2020,9370,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205259,Población nacida en otro país residente en México,2020,20,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205260,Población con limitación en la actividad para escuchar,2020,294,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205261,Población con limitación en la actividad para hablar o comunicarse,2020,62,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205263,Población con limitación en la actividad para caminar o moverse,2020,448,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205264,Porcentaje de la población migrante internacional destino no especificado,2020,0,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200205268,Población nacida en otro país residente en México hombres,2020,9,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205269,Población con limitación en la actividad para atender el cuidado personal,2020,62,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205270,Población con limitación en la actividad para poner atención o aprender,2020,209,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205271,Población con limitación en la actividad,2020,1272,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205272,Porcentaje de población nacida en otro país residente en México,2020,0.168095478231636,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200205273,Población de 5 años y más con religión distinta de católica,2020,842,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205274,Porcentaje de población masculina nacida en otro país residente en México,2020,0.147758988671811,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200205277,Población de 5 años y más emigrante,2020,303,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205280,Población con limitación en la actividad para ver,2020,779,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205282,Porcentaje de población femenina nacida en otro país residente en México,2020,0.189426554158774,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200205284,Población nacida en otro país residente en México mujeres,2020,11,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2020,100,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200205286,Población con limitación en la actividad mental,2020,103,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2020,81.8181818181818,Índice
05,Coahuila de Zaragoza,011,General Cepeda,6200205289,Población de 5 años y más sin religión,2020,537,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200240300,Porcentaje de hombres de 0 a 4 años,2015,5.0224647,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240300,Porcentaje de hombres de 0 a 4 años,2020,4.68368292477466,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240301,Población católica,2020,10.296,Miles de personas
05,Coahuila de Zaragoza,011,General Cepeda,6200240302,Porcentaje de la población de 60 a 84 años con limitación en la actividad,2020,30.3494788473329,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2020,0,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240305,Porcentaje de la población que profesa la religión católica,2020,86.535552193646,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240310,Porcentaje de mujeres de 75 a 79 años,2015,0.9707959,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240310,Porcentaje de mujeres de 75 a 79 años,2020,0.960323477381855,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240311,Porcentaje de hombres de 10 a 14 años,2015,4.9021181,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240311,Porcentaje de hombres de 10 a 14 años,2020,4.47308567096285,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240312,Porcentaje de mujeres de 5 a 9 años,2015,4.517009,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240312,Porcentaje de mujeres de 5 a 9 años,2020,4.87743239828153,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2015,12.379658,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2020,17.8546307151231,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240315,Porcentaje de la población con limitación mental,2020,0.914661220140307,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240316,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,2020,0,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240318,Población de 5 años y más hablante de Tzeltal  (Tseltal),2020,0,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200240319,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,2020,0,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240320,Población de 5 años y más hablante de Lenguas chinantecas,2020,0,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2015,61.826799,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2020,27.8947368421053,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240325,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,2020,0,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240326,Población de 5 años y más hablante de Lenguas zapotecas,2020,0,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200240328,Porcentaje de mujeres de 55 a 59 años,2015,1.8613607,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240328,Porcentaje de mujeres de 55 a 59 años,2020,2.13966809872799,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240330,Porcentaje de hombres de 75 a 79 años,2015,1.1232349,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240330,Porcentaje de hombres de 75 a 79 años,2020,1.2214640721085,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240331,Población de 5 años y más hablante de Maya,2020,0,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200240332,Población de 5 años y más hablante de Otomí,2020,0,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200240334,Población de 5 años y más hablante de Tojolabal,2020,0,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200240341,Porcentaje de mujeres de 40 a 44 años,2015,3.088896,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240341,Porcentaje de mujeres de 40 a 44 años,2020,3.11683935641479,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240342,Porcentaje de mujeres de 70 a 74 años,2015,0.9467266,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240342,Porcentaje de mujeres de 70 a 74 años,2020,1.34782242439559,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240343,Porcentaje de hombres de 15 a 19 años,2015,4.6534018,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240343,Porcentaje de hombres de 15 a 19 años,2020,4.0603150534917,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240344,Porcentaje de mujeres de 85 años y más,2015,0.6177792,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240344,Porcentaje de mujeres de 85 años y más,2020,0.598096200825541,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240345,Población de 5 años y más hablante de Mixe,2020,0,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200240354,Porcentaje de mujeres de 10 a 14 años,2015,5.0064185,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240354,Porcentaje de mujeres de 10 a 14 años,2020,4.60786791340241,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240356,Porcentaje de mujeres de 20 a 24 años,2015,3.9634146,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240356,Porcentaje de mujeres de 20 a 24 años,2020,3.68966388678292,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240357,Porcentaje de hombres de 35 a 39 años,2015,3.3616816,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240357,Porcentaje de hombres de 35 a 39 años,2020,3.04944823519501,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240358,Porcentaje de la población de 0 a 14 años con limitación en la actividad,2020,2.78359772523197,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240361,Población de 5 años y más hablante de Mazahua,2020,0,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200240364,Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,2020,0,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2015,5.8217239,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2020,7.57327080890973,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240366,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,2020,0,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240367,Porcentaje de la población con limitación para hablar o comunicarse,2020,4.79937057435091,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2015,0.2944841,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2020,0.269636576787808,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240377,Porcentaje de mujeres de 45 a 49 años,2015,2.6075096,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240377,Porcentaje de mujeres de 45 a 49 años,2020,2.80515542077331,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240378,Porcentaje de mujeres de 0 a 4 años,2015,4.6614249,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240378,Porcentaje de mujeres de 0 a 4 años,2020,4.46466178081038,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240379,Porcentaje de mujeres de 80 a 84 años,2015,0.5054557,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240379,Porcentaje de mujeres de 80 a 84 años,2020,0.581248420520596,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240381,Tasa de monolingüismo de la población de 5 años y más hablante de Tzotzil (Tsotsil),2020,0,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240384,Porcentaje de mujeres de 15 a 19 años,2015,4.2121309,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240384,Porcentaje de mujeres de 15 a 19 años,2020,3.96765226181451,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240386,Población de 5 años y más hablante de Lenguas mixtecas,2020,0,Personas
05,Coahuila de Zaragoza,011,General Cepeda,6200240388,Porcentaje de hombres de 65 a 69 años,2015,2.0539153,Porcentaje
05,Coahuila de Zaragoza,011,General Cepeda,6200240388,Porcentaje de hombres de 65 a 69 años,2020,1.71847359110437,Porcentaje
